input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
16ab482cab7e8fdc6468ce7da425f10660bf4057/39a07b9ce452cd615d5454a04a852660ec6d9f69,java_gumtree,gumtree_lazy,193113,193084,148852,148852,0,0,27,27,18446744073695619200,18446744073682263760,0,-4880,148852,27,148852,27
39a07b9ce452cd615d5454a04a852660ec6d9f69/10bd70ca75de5066008738bd10a270655acf263e,java_gumtree,gumtree_lazy,193084,192968,148681,148681,0,0,312,312,18446744073695621320,18446744073682273456,-4880,9752,148681,312,148681,312
10bd70ca75de5066008738bd10a270655acf263e/66e9c2555fc0b0cac18ac5820cc438429515ac2c,java_gumtree,gumtree_lazy,192968,192968,148761,148761,0,0,22,22,18446744073695629600,18446744073682282336,9752,51560,148761,22,148761,22
66e9c2555fc0b0cac18ac5820cc438429515ac2c/28528094b94038fcd24cdc7fc4accf2190229de6,java_gumtree,gumtree_lazy,192968,192968,148761,148761,0,0,22,22,18446744073695629608,18446744073682282336,51560,74776,148761,22,148761,22
28528094b94038fcd24cdc7fc4accf2190229de6/6abaf6897bb3044ab57838404d7422ab7c7aced9,java_gumtree,gumtree_lazy,192968,192968,148763,148763,0,0,4,4,18446744073695629600,18446744073682282296,74776,-640,148763,4,148763,4
6abaf6897bb3044ab57838404d7422ab7c7aced9/39cf0fc837134ec0942ef2f2c8befa49bf067f67,java_gumtree,gumtree_lazy,192968,193103,148760,148760,0,0,110,110,18446744073695629600,18446744073682273816,-640,-13328,148760,110,148760,110
39cf0fc837134ec0942ef2f2c8befa49bf067f67/0e04efdbf6c6a67245ef3fe34328330473a07bf5,java_gumtree,gumtree_lazy,193103,193103,148854,148854,0,0,14,14,18446744073695622024,18446744073682261168,-13328,7376,148854,14,148854,14
0e04efdbf6c6a67245ef3fe34328330473a07bf5/0d4167abe7e5bfe164eb37d9defd51bf739d6b8c,java_gumtree,gumtree_lazy,193103,185292,142654,142654,0,0,6206,6206,18446744073695622184,18446744073682822656,7376,8272,142654,6206,142654,6206
0d4167abe7e5bfe164eb37d9defd51bf739d6b8c/60e70fbc83aebd2dc41c6b30386dce27445e9220,java_gumtree,gumtree_lazy,185292,185273,142627,142627,0,0,42,42,18446744073696179664,18446744073683380104,8272,45272,142627,42,142627,42
60e70fbc83aebd2dc41c6b30386dce27445e9220/9e4a358634ca9f01a4e84f88b463680ec85c130a,java_gumtree,gumtree_lazy,185273,184797,142186,142186,0,0,518,518,18446744073696182368,18446744073683414360,45272,2808,142186,518,142186,518
9e4a358634ca9f01a4e84f88b463680ec85c130a/34547b2f325def790f166d06adab87c7ae06a8f9,java_gumtree,gumtree_lazy,184797,184797,142250,142250,0,0,0,0,18446744073696218584,18446744073683455416,2808,16008,142250,0,142250,0
34547b2f325def790f166d06adab87c7ae06a8f9/ea47492d7a3107e3268cf857656eee82c37b6326,java_gumtree,gumtree_lazy,184797,184797,142250,142250,0,0,0,0,18446744073696218584,18446744073683455416,16008,0,142250,0,142250,0
ea47492d7a3107e3268cf857656eee82c37b6326/f6076c140980109c020e69500ded1b6fcb71b927,java_gumtree,gumtree_lazy,184797,184797,142250,142250,0,0,0,0,18446744073696218584,18446744073683455416,0,0,142250,0,142250,0
f6076c140980109c020e69500ded1b6fcb71b927/f09e33dd15f60b4480d9a60bfb9083ef739fea2f,java_gumtree,gumtree_lazy,184797,184797,142250,142250,0,0,0,0,18446744073696218584,18446744073683455416,0,0,142250,0,142250,0
f09e33dd15f60b4480d9a60bfb9083ef739fea2f/12b5a6b6760709a19dc7806f9e14076ecf8e9dd9,java_gumtree,gumtree_lazy,184797,184332,141881,141881,0,0,463,463,18446744073696218584,18446744073683485744,0,28944,141881,463,141881,463
12b5a6b6760709a19dc7806f9e14076ecf8e9dd9/23c8cc0121927ec7f111276b0dc7e198b6ef9769,java_gumtree,gumtree_lazy,184332,184286,141861,141861,0,0,42,42,18446744073696250392,18446744073683521992,28944,6112,141861,42,141861,42
23c8cc0121927ec7f111276b0dc7e198b6ef9769/0877cb64102a9bccf6c4881d20056d56371961a8,java_gumtree,gumtree_lazy,184286,184280,141846,141846,0,0,31,31,18446744073696254024,18446744073683526120,6112,44000,141846,31,141846,31
0877cb64102a9bccf6c4881d20056d56371961a8/7144b50915ff3c7f9bec4af102973437d1210080,java_gumtree,gumtree_lazy,184280,184280,141856,141856,0,0,0,0,18446744073696254584,18446744073683526728,44000,5856,141856,0,141856,0
7144b50915ff3c7f9bec4af102973437d1210080/0e8713e1eb770ee8e9a65ad632e48450f9daa67d,java_gumtree,gumtree_lazy,184280,184280,141856,141856,0,0,0,0,18446744073696254584,18446744073683526728,5856,0,141856,0,141856,0
0e8713e1eb770ee8e9a65ad632e48450f9daa67d/62a265d3c5a2bde82f2e025ee10f115564d951bb,java_gumtree,gumtree_lazy,184280,184280,141856,141856,0,0,0,0,18446744073696254584,18446744073683526728,0,0,141856,0,141856,0
62a265d3c5a2bde82f2e025ee10f115564d951bb/59100d75e1e24af49e464928856fafb2bed0fccd,java_gumtree,gumtree_lazy,184280,183162,140993,140993,0,0,904,904,18446744073696254584,18446744073683603688,0,8391568,140993,904,140993,904
59100d75e1e24af49e464928856fafb2bed0fccd/b655c0a2b7351dfc695d51e14a2e41f65a2e1620,java_gumtree,gumtree_lazy,183162,183127,140965,140965,0,0,46,46,18446744073696333144,18446744073683684864,8391568,15016,140965,46,140965,46
b655c0a2b7351dfc695d51e14a2e41f65a2e1620/6208cbbded554fa04051773b4db4f3bb69805423,java_gumtree,gumtree_lazy,183127,183127,140975,140975,0,0,0,0,18446744073696335520,18446744073683687240,15016,5312,140975,0,140975,0
6208cbbded554fa04051773b4db4f3bb69805423/7c62cf825468c4b9fd38a9a7814cc35b8cc210cb,java_gumtree,gumtree_lazy,183127,183127,140975,140975,0,0,0,0,18446744073696335520,18446744073683687240,5312,7680,140975,0,140975,0
7c62cf825468c4b9fd38a9a7814cc35b8cc210cb/c61f01783a5dd65bed594db953c72250b49992f5,java_gumtree,gumtree_lazy,183127,183127,140897,140897,0,0,157,157,18446744073696335520,18446744073683687056,7680,28544,140897,157,140897,157
c61f01783a5dd65bed594db953c72250b49992f5/ce15e71dd890061915f36277df2716e626f9ea70,java_gumtree,gumtree_lazy,183127,183092,140873,140873,0,0,179,179,18446744073696335528,18446744073683689496,28544,41248,140873,179,140873,179
ce15e71dd890061915f36277df2716e626f9ea70/c6ea154309aa4220c62e678723cd8a4f384b600b,java_gumtree,gumtree_lazy,183092,183079,140938,140938,0,0,13,13,18446744073696337960,18446744073683692888,41248,23520,140938,13,140938,13
c6ea154309aa4220c62e678723cd8a4f384b600b/2a9bcb15e0397bf5856ea3d4eb7fe72fe7d75356,java_gumtree,gumtree_lazy,183079,183079,140939,140939,0,0,0,0,18446744073696339000,18446744073683693928,23520,-512,140939,0,140939,0
2a9bcb15e0397bf5856ea3d4eb7fe72fe7d75356/53a9833a3cdac18aed9dab7a0e6894fa1c77edfb,java_gumtree,gumtree_lazy,183079,183079,140939,140939,0,0,0,0,18446744073696339000,18446744073683693928,-512,0,140939,0,140939,0
53a9833a3cdac18aed9dab7a0e6894fa1c77edfb/71d5c081e8a386431bf5ad517153a99cd7c8b90e,java_gumtree,gumtree_lazy,183079,183079,140939,140939,0,0,0,0,18446744073696339000,18446744073683693928,0,0,140939,0,140939,0
71d5c081e8a386431bf5ad517153a99cd7c8b90e/81d57c271b25bcf24e8c3970fe49941477476540,java_gumtree,gumtree_lazy,183079,183079,140939,140939,0,0,0,0,18446744073696339000,18446744073683693928,0,0,140939,0,140939,0
81d57c271b25bcf24e8c3970fe49941477476540/65524de79af27b4d73e130873c4feab88530be3c,java_gumtree,gumtree_lazy,183079,183079,140939,140939,0,0,0,0,18446744073696339000,18446744073683693928,0,0,140939,0,140939,0
65524de79af27b4d73e130873c4feab88530be3c/45fbb1ebc86ebee42cbb1634801168d198947259,java_gumtree,gumtree_lazy,183079,183079,140939,140939,0,0,0,0,18446744073696339000,18446744073683693928,0,-448,140939,0,140939,0
45fbb1ebc86ebee42cbb1634801168d198947259/7a68675fc6669473eac1a26ba15c0b93f18dabc5,java_gumtree,gumtree_lazy,183079,183079,140939,140939,0,0,0,0,18446744073696339000,18446744073683693928,-448,0,140939,0,140939,0
7a68675fc6669473eac1a26ba15c0b93f18dabc5/25ddfaaab055a5ac813e77123590deca1329d6f3,java_gumtree,gumtree_lazy,183079,183079,140939,140939,0,0,0,0,18446744073696339000,18446744073683693928,0,0,140939,0,140939,0
25ddfaaab055a5ac813e77123590deca1329d6f3/98f1f2f46533eba4945dda995225cf3c4017a075,java_gumtree,gumtree_lazy,183079,183079,140939,140939,0,0,0,0,18446744073696339000,18446744073683693928,0,-1024,140939,0,140939,0
98f1f2f46533eba4945dda995225cf3c4017a075/cf09b2e34de6216c9aa5b8ba5e7e5db3d5a4da27,java_gumtree,gumtree_lazy,183079,183079,140936,140936,0,0,21,21,18446744073696339000,18446744073683693864,-1024,5168,140936,21,140936,21
cf09b2e34de6216c9aa5b8ba5e7e5db3d5a4da27/1cea7b72e34854ca142cd08bc89f9f322b0c2290,java_gumtree,gumtree_lazy,183079,183077,140928,140928,0,0,27,27,18446744073696339000,18446744073683693600,5168,-14200,140928,27,140928,27
