input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
f2bd33e11299456979dc2092813a09e716f3d355/8717ded9d3fe28e4dc342cadd29a3c391d1e5d3c,java_gumtree,gumtree_lazy,9964,9801,8679,8679,0,0,147,147,18446744073708643704,18446744073707863528,-320,0,8679,147,8679,147
8717ded9d3fe28e4dc342cadd29a3c391d1e5d3c/1ffe7b856ff159ef1c444aeeba0c0f53da8e9f47,java_gumtree,gumtree_lazy,9801,9799,8677,8677,0,0,4,4,18446744073708656992,18446744073707876960,0,6816,8677,4,8677,4
1ffe7b856ff159ef1c444aeeba0c0f53da8e9f47/74a40f846559efb44aa95e03df7340c0c7d99b6c,java_gumtree,gumtree_lazy,9799,9799,8678,8678,0,0,0,0,18446744073708657192,18446744073707877160,6816,15760,8678,0,8678,0
74a40f846559efb44aa95e03df7340c0c7d99b6c/ac366f978fb58b6b3b5c03b668cec147bc620318,java_gumtree,gumtree_lazy,9799,9799,8678,8678,0,0,0,0,18446744073708657192,18446744073707877160,15760,0,8678,0,8678,0
ac366f978fb58b6b3b5c03b668cec147bc620318/676b7282f41a0953fd1a756d9238a3e6380fd338,java_gumtree,gumtree_lazy,9799,9799,8678,8678,0,0,0,0,18446744073708657192,18446744073707877160,0,0,8678,0,8678,0
676b7282f41a0953fd1a756d9238a3e6380fd338/7f6ef6dd9762c487311e1581bb0482f0e746854e,java_gumtree,gumtree_lazy,9799,9717,8602,8602,0,0,82,82,18446744073708657192,18446744073707883608,0,-5104,8602,82,8602,82
7f6ef6dd9762c487311e1581bb0482f0e746854e/0095935ec671517be3f1056ecd2e91c50b86fa5f,java_gumtree,gumtree_lazy,9717,9717,8605,8605,0,0,0,0,18446744073708663856,18446744073707890320,-5104,17920,8605,0,8605,0
0095935ec671517be3f1056ecd2e91c50b86fa5f/7fc3a2c0e7b11d0d67c8da5af9e21aa356159f58,java_gumtree,gumtree_lazy,9717,9717,8605,8605,0,0,0,0,18446744073708665576,18446744073707890320,17920,14624,8605,0,8605,0
7fc3a2c0e7b11d0d67c8da5af9e21aa356159f58/a79ec1560b7609ac3be0e8ca7b5782681749f494,java_gumtree,gumtree_lazy,9717,9716,8605,8605,0,0,0,0,18446744073708665576,18446744073707890320,14624,-5664,8605,0,8605,0
a79ec1560b7609ac3be0e8ca7b5782681749f494/af97719b63a47153d07cf7ec98f664481a90ff9a,java_gumtree,gumtree_lazy,9716,9716,8605,8605,0,0,0,0,18446744073708665576,18446744073707890320,-5664,0,8605,0,8605,0
af97719b63a47153d07cf7ec98f664481a90ff9a/d6d843a35d1ee0c054271a813bb1cee2c9edb8d6,java_gumtree,gumtree_lazy,9716,9716,8605,8605,0,0,0,0,18446744073708663856,18446744073707890320,0,-69056,8605,0,8605,0
d6d843a35d1ee0c054271a813bb1cee2c9edb8d6/c54da2a236f92d7303dd5142bace72fbb373e2d8,java_gumtree,gumtree_lazy,9716,9717,8604,8604,0,0,5,5,18446744073708665576,18446744073707890200,-69056,67400,8604,5,8604,5
c54da2a236f92d7303dd5142bace72fbb373e2d8/bb6a55513abdb002c54ba414b818bfb64631b393,java_gumtree,gumtree_lazy,9717,9717,8606,8606,0,0,0,0,18446744073708665456,18446744073707890128,67400,0,8606,0,8606,0
bb6a55513abdb002c54ba414b818bfb64631b393/86a28c8a218055011598dce97bb0719b808b29e8,java_gumtree,gumtree_lazy,9717,9717,8606,8606,0,0,0,0,18446744073708665456,18446744073707890128,0,2560,8606,0,8606,0
86a28c8a218055011598dce97bb0719b808b29e8/5cc292944995fbcefb700ac7c2f2c47a14de47a4,java_gumtree,gumtree_lazy,9717,9717,8606,8606,0,0,0,0,18446744073708665456,18446744073707890128,2560,-224,8606,0,8606,0
5cc292944995fbcefb700ac7c2f2c47a14de47a4/9baaced51e8f6d631357a016bf187e3b924a8dd0,java_gumtree,gumtree_lazy,9717,9717,8606,8606,0,0,0,0,18446744073708665456,18446744073707890128,-224,400,8606,0,8606,0
9baaced51e8f6d631357a016bf187e3b924a8dd0/af8e75ec18ff2550a2f41719463086b430a981be,java_gumtree,gumtree_lazy,9717,9717,8606,8606,0,0,0,0,18446744073708663736,18446744073707890128,400,0,8606,0,8606,0
