input,src_s,dst_s,src_heap,dst_heap,src_t,dst_t,mappings,diff_t,changes
6ec853ce614e1184876be90d195e1180ca3ab6c8/b30a7120f901b4a367b8a9839a8b8ba62457fbdf,19320,19320,3072,1105824,129563,150261245,16916,0.017787893,0
2a268346329c3ce17ad1269c5c0206ddd2747a17/6ec853ce614e1184876be90d195e1180ca3ab6c8,19320,19320,48128,4608,245157,25283,16916,0.016348438,0
4d323b2b117a5906ab16074c8c88b4ff162b1b82/2a268346329c3ce17ad1269c5c0206ddd2747a17,19320,19320,49664,4608,395824,25160,16916,0.016262757,0
fd8f5615ab66fd7adb1b882d6ab4ade708e4c5be/4d323b2b117a5906ab16074c8c88b4ff162b1b82,19320,19320,54656,1152,755041,29045,16916,0.017356603999999998,0
0d4eb3bc01252001344d3578007e823210b36243/fd8f5615ab66fd7adb1b882d6ab4ade708e4c5be,19320,19320,46208,4224,370567,36257,16916,0.017216825,0
efcba8a60aec69fbc2fe9d1427d80cf9aab4bd0d/0d4eb3bc01252001344d3578007e823210b36243,19320,19320,128,4224,588443,43248,16916,0.028593322999999997,0
53fa691f6dda9619b5d4e02b19f2f9b9f2903803/efcba8a60aec69fbc2fe9d1427d80cf9aab4bd0d,19162,19320,13968,2688,51408052,27381,16778,2.313194139,144
6ad621e76d6dec9f00804c53cbeaa3c9c5854d59/53fa691f6dda9619b5d4e02b19f2f9b9f2903803,19162,19162,51072,2688,518517,35169,16782,0.028635781000000003,0
7e04a00131a3a88888752e3548f3c5140b996c85/6ad621e76d6dec9f00804c53cbeaa3c9c5854d59,19162,19162,52352,4224,374836,28327,16782,0.017745115000000002,0
df55981b5d5cc46e67fcb19d13847b424632405f/7e04a00131a3a88888752e3548f3c5140b996c85,19162,19162,17728,4224,328155,33076,16782,0.032541243000000004,0
4cbc6f10822fd44225ab042473cd3a08ea46b6ce/df55981b5d5cc46e67fcb19d13847b424632405f,19162,19162,1472,4224,22362,43256,16782,0.018455838,0
91d09d9282bab509f9510d50a22708c99600f872/4cbc6f10822fd44225ab042473cd3a08ea46b6ce,19162,19162,11264,5376,227538,36983,16782,0.017380645,0
5708344667f932e4acf70864ca85dfd32a71b05a/91d09d9282bab509f9510d50a22708c99600f872,19162,19162,8192,4608,140400,41800,16782,0.018257642,0
1bc1bd24dfe5dc1bd4ea246934c6eb8a8e3e577a/5708344667f932e4acf70864ca85dfd32a71b05a,19162,19162,1472,4608,30511,35779,16782,0.017972125,0
6c8a2e1658c86e0aed72b0f618814d25aec2d836/1bc1bd24dfe5dc1bd4ea246934c6eb8a8e3e577a,19162,19162,11392,4608,504029,40066,16782,0.023867594000000002,0
