input,src_s,dst_s,src_heap,dst_heap,src_t,dst_t,mappings,diff_t,changes
fc4607040f79ea6734c95d2ed0484d935fdf21d0/62a2b556c26f0f42a2ae791a86dc39dd36d35392,45952,45952,14624,3098112,102504100,403361154,39351,0.067875077,9
5dcf34ad180c125ee3214437b0ca4f9b7b6258fc/fc4607040f79ea6734c95d2ed0484d935fdf21d0,45952,45952,56192,10752,240337391,47914,39344,16.332285071,52
aa16a7c25cfc119ba3486bb114d3d54dc1bcca6c/5dcf34ad180c125ee3214437b0ca4f9b7b6258fc,45952,45952,70896,5376,283900129,90480,39344,16.682195433,52
7e516b1eaba146f0b5c05cfc3c3ac1a2a0735cb8/aa16a7c25cfc119ba3486bb114d3d54dc1bcca6c,45919,45952,21600,5376,1389190,78534,39324,0.126470466,33
c54fa8a521022ac9af9a8c2f0533b2652d5d205a/7e516b1eaba146f0b5c05cfc3c3ac1a2a0735cb8,45919,45919,2240,8448,75199,58242,39326,0.042090149,0
046ba52e9fd1288cf121fd1013c9019d71946954/c54fa8a521022ac9af9a8c2f0533b2652d5d205a,45919,45919,8832,11136,949460,63296,39326,0.043322847,0
2036acc5d2e88fed74b9a70728af1bebedb34055/046ba52e9fd1288cf121fd1013c9019d71946954,45919,45919,411968,11136,352017058,62141,39316,25.282009013,154
ac756b60c029d0acf5e1202c9966b2c5a79b6b8c/2036acc5d2e88fed74b9a70728af1bebedb34055,45919,45919,10176,5760,798500,105371,39326,0.04280240799999999,0
a0cf1e6c0ce9bbfeda705201278689a01b3d274b/ac756b60c029d0acf5e1202c9966b2c5a79b6b8c,45614,45919,19384,10368,112100623,52602,39048,0.046337759,291
024de66740f7308ce98b6ce895a4ae1d049d282d/a0cf1e6c0ce9bbfeda705201278689a01b3d274b,45616,45614,11008,14976,33368150,70069,39058,0.474354397,9
70d5b98d8c438126e9e95f186017ef972b031ef8/024de66740f7308ce98b6ce895a4ae1d049d282d,45616,45616,3328,9216,76799,66477,39062,0.060025487999999995,0
472be4e17700892918756583e4eb96778cc1a73c/70d5b98d8c438126e9e95f186017ef972b031ef8,45616,45616,8256,11520,222827,94331,39062,0.042365168,0
840b9bae72d5847e4457ce670560fc790c702f93/472be4e17700892918756583e4eb96778cc1a73c,45614,45616,8416,10752,98355188,66777,39057,0.139819802,10
617f5399c0c1479ad0fae45468c7a5568289ac5e/840b9bae72d5847e4457ce670560fc790c702f93,45614,45614,960,8448,108603,63752,39061,0.043922473999999996,0
35b986af3bfe16ff26ea89ae478ed174e7b01e1f/617f5399c0c1479ad0fae45468c7a5568289ac5e,45614,45614,1280,8064,29070,78032,39061,0.045440787,0
1c113ffbf7018962b8837719279ba0ca8c052de2/35b986af3bfe16ff26ea89ae478ed174e7b01e1f,45614,45614,1280,11520,45068,60297,39061,0.042459668,0
76e29ac728a94f26a6e5e3fc0b7a5b75bac22e3c/1c113ffbf7018962b8837719279ba0ca8c052de2,45625,45614,18976,10752,13866433,58730,39012,1.6502495860000002,112
f6c3a343d8eff256202cb2949a0b2cb6d59d98de/76e29ac728a94f26a6e5e3fc0b7a5b75bac22e3c,45625,45625,12496,5376,100585326,65924,39070,0.063535989,9
d5c0a83bb58933b488fffc06a54941ba9615de7f/f6c3a343d8eff256202cb2949a0b2cb6d59d98de,45603,45625,16960,10752,5019371,62594,39052,1.4718145009999997,24
5d24b063ba56dd62558a9998a46687a8e78274f4/d5c0a83bb58933b488fffc06a54941ba9615de7f,45298,45603,16160,5760,109058240,63697,38776,0.045757928999999996,291
ec70eb541073805299c96f94c6d37d3778e8e4c8/5d24b063ba56dd62558a9998a46687a8e78274f4,45298,45298,11328,6912,991659,67344,38789,0.045135888000000006,0
