input,src_s,dst_s,src_heap,dst_heap,src_t,dst_t,mappings,diff_t,changes
a203cc9f5e211defc70f84750af5b680756ccb00/be6713661c120c222c17026e62401191bdc4035c,2558245,2558245,24736,326766440,162728,5110820244,2012093,3.928790923,0
170f2cd2d0b60f0e4a507c773b9c3c1396ebad9b/a203cc9f5e211defc70f84750af5b680756ccb00,2558245,2558245,-22352,2304,20402321,38009,2012090,3.8708735030000003,7
51e7142d5705c10833e0959fdf2534a32b0e7d86/170f2cd2d0b60f0e4a507c773b9c3c1396ebad9b,2558245,2558245,4608,2304,122278,32345,2012093,3.978244198,0
09f203d1a6f75568dc566b2f3fcb7ee49b96cb7b/51e7142d5705c10833e0959fdf2534a32b0e7d86,2558339,2558245,-30416,2304,29195917,34017,2011996,4.443485241,264
0f25bf3bf6a77bc934f2f19b794eb5725c6f502b/09f203d1a6f75568dc566b2f3fcb7ee49b96cb7b,2558339,2558339,28416,1664,435056,44332,2012163,4.441626813,0
bcb84723a2086294042cc80a2d1afb564db3658b/0f25bf3bf6a77bc934f2f19b794eb5725c6f502b,2558339,2558339,44832,2304,542120,40901,2012163,3.9747927329999997,0
f0e343f3b3b48b3cadc35718cb4c8667eda872a4/bcb84723a2086294042cc80a2d1afb564db3658b,2558339,2558339,36072,2304,645455,33108,2012163,3.9044326799999998,0
bc85adeaa01480aafd1dae9a73070bdfc1c78655/f0e343f3b3b48b3cadc35718cb4c8667eda872a4,2559633,2558339,-16264,2304,3500051,34695,2012160,4.259500836,1003
d54945e98b9393a9400a17144f721bc5c40f2fe1/bc85adeaa01480aafd1dae9a73070bdfc1c78655,2559633,2559633,1280,2304,31507,32505,2013160,3.840655343,0
fe8213b22bdd2341e658fe31682b8912de4c1b72/d54945e98b9393a9400a17144f721bc5c40f2fe1,2559633,2559633,46560,2304,791238,32774,2013160,3.915697491,0
6685c2a1742f7257eb8e542f4a99386582a29bda/fe8213b22bdd2341e658fe31682b8912de4c1b72,2559633,2559633,53568,2304,626977,37594,2013160,3.867308244,0
84a8d494e32a39084e17de599a82fc7efca045d5/6685c2a1742f7257eb8e542f4a99386582a29bda,2559633,2559633,19200,2304,443202,44158,2013160,4.537812623000001,0
7ea7de949d36343db746b83a5f0b84734b706e8f/84a8d494e32a39084e17de599a82fc7efca045d5,2559633,2559633,25600,2304,293424,44440,2013160,4.433131125999999,0
dadfffa6c5a697e652ee81c670a6168a3d117b0b/7ea7de949d36343db746b83a5f0b84734b706e8f,2559633,2559633,20544,2304,285413,37410,2013160,4.0716487489999995,0
212ee6bbcfef5fbf51971646668257a105079041/dadfffa6c5a697e652ee81c670a6168a3d117b0b,2559633,2559633,10504,2304,227016,37108,2013160,3.927378585,0
