input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
00905d64c817b87aa37dee1c2bc3292b874b47a6/481969ee18f3f463c92f99dac5dd40f1c6eb1ad2,java_gumtree,gumtree_lazy,4337833,4337838,3368624,3368624,0,0,-1,197,18446744073400369736,18446744073097169256,45648,6456,3368624,197,3368624,197
481969ee18f3f463c92f99dac5dd40f1c6eb1ad2/86004b7303621784f7ec8850323d9a707f17f9f8,java_gumtree,gumtree_lazy,4337838,4337684,3368576,3368576,0,0,-1,155,18446744073400369736,18446744073097185536,6456,18552,3368576,155,3368576,155
86004b7303621784f7ec8850323d9a707f17f9f8/40382fb1af275e931a765c5001f4b6bd8061991e,java_gumtree,gumtree_lazy,4337684,4337431,3368320,3368320,0,0,-1,357,18446744073400383064,18446744073097215512,18552,43320,3368320,357,3368320,357
40382fb1af275e931a765c5001f4b6bd8061991e/5cda0444187c6f7c54b03a97b1956c44a2f24ccc,java_gumtree,gumtree_lazy,4337431,4337420,3368385,3368385,0,0,-1,18,18446744073400399632,18446744073097233656,43320,7192,3368385,18,3368385,18
5cda0444187c6f7c54b03a97b1956c44a2f24ccc/824a0b803431c58bd8dfe25a30413d7ff9759e8f,java_gumtree,gumtree_lazy,4337420,4337420,3368389,3368389,0,0,-1,0,18446744073400400576,18446744073097234600,7192,6240,3368389,0,3368389,0
824a0b803431c58bd8dfe25a30413d7ff9759e8f/30855c71c843db6d3d0c769d2547b948f61500a2,java_gumtree,gumtree_lazy,4337420,4337360,3368328,3368328,0,0,-1,103,18446744073400401056,18446744073097238040,6240,12712,3368328,103,3368328,103
30855c71c843db6d3d0c769d2547b948f61500a2/fb70176224dd3304670d68461ce6a76358b0f94c,java_gumtree,gumtree_lazy,4337360,4337373,3368319,3368319,0,0,-1,76,18446744073400404528,18446744073097241128,12712,71200,3368319,76,3368319,76
fb70176224dd3304670d68461ce6a76358b0f94c/4cdcfd9e1b683709249e0ed5662222590cbcf7be,java_gumtree,gumtree_lazy,4337373,4337373,3368356,3368356,0,0,-1,12,18446744073400403368,18446744073097239912,71200,71552,3368356,12,3368356,12
4cdcfd9e1b683709249e0ed5662222590cbcf7be/7d6afadaa56ace3ec12943a18e467cc7a70d9587,java_gumtree,gumtree_lazy,4337373,4337373,3368361,3368361,0,0,-1,0,18446744073400403368,18446744073097239672,71552,3264,3368361,0,3368361,0
7d6afadaa56ace3ec12943a18e467cc7a70d9587/f8bc2869e2b1a67bf6d649459640a1126f882925,java_gumtree,gumtree_lazy,4337373,4337373,3368361,3368361,0,0,-1,0,18446744073400403296,18446744073097239968,3264,144,3368361,0,3368361,0
f8bc2869e2b1a67bf6d649459640a1126f882925/5f1802ac65d63076616c5b3ee7a3d4151c7f3414,java_gumtree,gumtree_lazy,4337373,4337395,3368345,3368345,0,0,-1,99,18446744073400403848,18446744073097238144,144,4176,3368345,99,3368345,99
5f1802ac65d63076616c5b3ee7a3d4151c7f3414/24018418c3ca589ac32bed4e617b3704daad3c52,java_gumtree,gumtree_lazy,4337395,4337373,3368345,3368345,0,0,-1,99,18446744073400402088,18446744073097238144,4176,112624,3368345,99,3368345,99
24018418c3ca589ac32bed4e617b3704daad3c52/669a4baed8609cea89eaa132e5e2890afe73c667,java_gumtree,gumtree_lazy,4337373,4337357,3368314,3368314,0,0,-1,87,18446744073400403368,18446744073097240432,112624,38680,3368314,87,3368314,87
669a4baed8609cea89eaa132e5e2890afe73c667/d1607d5dd300afa11e4ff9dd695230c73779e5e7,java_gumtree,gumtree_lazy,4337357,4337357,3368352,3368352,0,0,-1,0,18446744073400404376,18446744073097241512,38680,6520,3368352,0,3368352,0
d1607d5dd300afa11e4ff9dd695230c73779e5e7/9e96358dcd409d7c4ce47f54d82e6f01526f158e,java_gumtree,gumtree_lazy,4337357,4337357,3368314,3368314,0,0,-1,76,18446744073400404784,18446744073097241368,6520,13528,3368314,76,3368314,76
9e96358dcd409d7c4ce47f54d82e6f01526f158e/7a745632655c92b96c633b4ec34fe3d671c1f218,java_gumtree,gumtree_lazy,4337357,4337357,3368314,3368314,0,0,-1,76,18446744073400404080,18446744073097241344,13528,11400,3368314,76,3368314,76
7a745632655c92b96c633b4ec34fe3d671c1f218/1df38d2c7be98e11fa13c7ee52aadbfbea7669e6,java_gumtree,gumtree_lazy,4337357,4337357,3368301,3368301,0,0,-1,103,18446744073400404856,18446744073097241808,11400,21072,3368301,103,3368301,103
1df38d2c7be98e11fa13c7ee52aadbfbea7669e6/673849d13dc71c2f165c5b042d72afe206f1edbc,java_gumtree,gumtree_lazy,4337357,4337375,3368216,3368216,0,0,-1,297,18446744073400404448,18446744073097240144,21072,71120,3368216,297,3368216,297
673849d13dc71c2f165c5b042d72afe206f1edbc/1a84c738497887387ff60d70d49632391a015346,java_gumtree,gumtree_lazy,4337375,4337350,3368340,3368340,0,0,-1,31,18446744073400403144,18446744073097241080,71120,-9264,3368340,31,3368340,31
1a84c738497887387ff60d70d49632391a015346/b616d3eea479efe0e14e9469b71d418a4d84e90b,java_gumtree,gumtree_lazy,4337350,4337350,3368343,3368343,0,0,-1,0,18446744073400405192,18446744073097243424,-9264,832,3368343,0,3368343,0
b616d3eea479efe0e14e9469b71d418a4d84e90b/e138117390bd1ffc8014ddc6e6d1cbb2f90dc7aa,java_gumtree,gumtree_lazy,4337350,4337328,3368299,3368299,0,0,-1,68,18446744073400405192,18446744073097245200,832,16576,3368299,68,3368299,68
e138117390bd1ffc8014ddc6e6d1cbb2f90dc7aa/4797b88d89304763fd92eeff73d077effa53685e,java_gumtree,gumtree_lazy,4337328,4337326,3368284,3368284,0,0,-1,77,18446744073400406968,18446744073097246752,16576,440,3368284,77,3368284,77
4797b88d89304763fd92eeff73d077effa53685e/4374612a4bedefd528d22daac5094e3c740baeb9,java_gumtree,gumtree_lazy,4337326,4337320,3368231,3368231,0,0,-1,180,18446744073400406744,18446744073097247112,440,34872,3368231,180,3368231,180
4374612a4bedefd528d22daac5094e3c740baeb9/94cfa608a8071e8a9005e0d52e0199b3584f4ae7,java_gumtree,gumtree_lazy,4337320,4337216,3368217,3368217,0,0,-1,126,18446744073400407032,18446744073097254672,34872,18000,3368217,126,3368217,126
94cfa608a8071e8a9005e0d52e0199b3584f4ae7/09dbf99ffaf9b00c1df8e55590d58a524ea639d2,java_gumtree,gumtree_lazy,4337216,4337144,3367992,3367992,0,0,-1,442,18446744073400414656,18446744073097266440,18000,9312,3367992,442,3367992,442
09dbf99ffaf9b00c1df8e55590d58a524ea639d2/f79acfcb20d0be2d6bf80e1404375b1d3e39563c,java_gumtree,gumtree_lazy,4337144,4337140,3368173,3368173,0,0,-1,28,18446744073400420616,18446744073097272912,9312,32968,3368173,28,3368173,28
f79acfcb20d0be2d6bf80e1404375b1d3e39563c/cd0738aa02698a33e1deb30d997f3d0ef84f386e,java_gumtree,gumtree_lazy,4337140,4337108,3368091,3368091,0,0,-1,178,18446744073400420464,18446744073097274680,32968,25864,3368091,178,3368091,178
cd0738aa02698a33e1deb30d997f3d0ef84f386e/f650303911e308dfdf10761273c2b8e4436ea0a4,java_gumtree,gumtree_lazy,4337108,4337108,3368126,3368126,0,0,-1,79,18446744073400422792,18446744073097276696,25864,17928,3368126,79,3368126,79
f650303911e308dfdf10761273c2b8e4436ea0a4/1fe29bd1e5c9e70399eb34540658db5ed6cabd29,java_gumtree,gumtree_lazy,4337108,4337120,3367934,3367934,0,0,-1,478,18446744073400423328,18446744073097276168,17928,66640,3367934,478,3367934,478
1fe29bd1e5c9e70399eb34540658db5ed6cabd29/c79a9c18c53679c58321e35b1893c4747b4427f6,java_gumtree,gumtree_lazy,4337120,4337120,3368139,3368139,0,0,-1,58,18446744073400421760,18446744073097274680,66640,10688,3368139,58,3368139,58
c79a9c18c53679c58321e35b1893c4747b4427f6/7b91edd8e43b0c97ba88ae78b11cd378a904f480,java_gumtree,gumtree_lazy,4337120,4337120,3368163,3368163,0,0,-1,12,18446744073400421760,18446744073097275464,10688,5776,3368163,12,3368163,12
7b91edd8e43b0c97ba88ae78b11cd378a904f480/9c77e4021e3296ee445fe1512cf8b9c3ea3a7ab1,java_gumtree,gumtree_lazy,4337120,4337096,3367788,3367788,0,0,-1,705,18446744073400421760,18446744073097281000,5776,143568,3367788,705,3367788,705
9c77e4021e3296ee445fe1512cf8b9c3ea3a7ab1/ec0fc8fc725c1575be0bfabd79c663a8a60ebbb2,java_gumtree,gumtree_lazy,4337096,4337094,3368041,3368041,0,0,-1,127,18446744073400428392,18446744073097287064,143568,-44128,3368041,127,3368041,127
