input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
35c65005d0e67c5b43db3d2b2850cffd58a3c1a1/909aeca86cfaf8c4fe97d716fe484ecd0ec2baf7,java_gumtree,gumtree_lazy,25018094,25017403,19778022,19778022,0,0,-1,1247,18446744071900464192,18446744070128217584,62536,125968,19778022,1247,19778022,1247
909aeca86cfaf8c4fe97d716fe484ecd0ec2baf7/ec2856d79c112a47f46a81ba9d7f156bffdecde7,java_gumtree,gumtree_lazy,25017403,25016495,19777501,19777501,0,0,-1,962,18446744071900514120,18446744070128334968,125968,60488,19777501,962,19777501,962
ec2856d79c112a47f46a81ba9d7f156bffdecde7/f93167e6785952fecf2c0b561dfcd7d23813ada3,java_gumtree,gumtree_lazy,25016495,25016033,19777017,19777017,0,0,-1,810,18446744071900581792,18446744070128437856,60488,54072,19777017,810,19777017,810
f93167e6785952fecf2c0b561dfcd7d23813ada3/1a7acc403bd29dccdf52cc585fbd90e8d2ea0759,java_gumtree,gumtree_lazy,25016033,25016033,19776963,19776963,0,0,-1,610,18446744071900617984,18446744070128427384,54072,194368,19776963,610,19776963,610
1a7acc403bd29dccdf52cc585fbd90e8d2ea0759/e09e81abe47abb31131e54426febda3e3f09e007,java_gumtree,gumtree_lazy,25016033,25015728,19776955,19776955,0,0,-1,292,18446744071900623168,18446744070128499816,194368,59976,19776955,292,19776955,292
e09e81abe47abb31131e54426febda3e3f09e007/1ddc9091f6c1a47b6fa08b4832c4b52d160ef400,java_gumtree,gumtree_lazy,25015728,25015739,19776957,19776957,0,0,-1,68,18446744071900644728,18446744070128520728,59976,16848,19776957,68,19776957,68
1ddc9091f6c1a47b6fa08b4832c4b52d160ef400/87429f443a2c582b6a7df89e0d41f98623ae10c0,java_gumtree,gumtree_lazy,25015739,25015736,19776533,19776533,0,0,-1,1078,18446744071900643784,18446744070128487032,16848,238528,19776533,1078,19776533,1078
87429f443a2c582b6a7df89e0d41f98623ae10c0/e0974298cef072181ee2b639af8eac46cd712245,java_gumtree,gumtree_lazy,25015736,25015736,19776996,19776996,0,0,-1,0,18446744071900652200,18446744070128527960,238528,6216,19776996,0,19776996,0
e0974298cef072181ee2b639af8eac46cd712245/ef84d2186734ff08cefcb1d669ebad06927fa3b9,java_gumtree,gumtree_lazy,25015736,25014972,19776311,19776311,0,0,-1,738,18446744071900652120,18446744070128584280,6216,26272,19776311,738,19776311,738
ef84d2186734ff08cefcb1d669ebad06927fa3b9/bcc3d2a20eded5c84575eadeee397288a0a5c386,java_gumtree,gumtree_lazy,25014972,25014142,19775651,19775651,0,0,-1,795,18446744071900709032,18446744070128699056,26272,55280,19775651,795,19775651,795
bcc3d2a20eded5c84575eadeee397288a0a5c386/dfa9edaccec8251ff75e4d48d5c046cbae02e13a,java_gumtree,gumtree_lazy,25014142,25014122,19775658,19775658,0,0,-1,88,18446744071900768808,18446744070128759928,55280,26776,19775658,88,19775658,88
dfa9edaccec8251ff75e4d48d5c046cbae02e13a/2c1158e8586440174a8b5dbe32f7b92dc651b151,java_gumtree,gumtree_lazy,25014122,25014032,19775623,19775623,0,0,-1,136,18446744071900769784,18446744070128765984,26776,39880,19775623,136,19775623,136
2c1158e8586440174a8b5dbe32f7b92dc651b151/ac958777afdbdb3e24a930070a79f69c44694a72,java_gumtree,gumtree_lazy,25014032,25014080,19775628,19775628,0,0,-1,66,18446744071900776920,18446744070128769088,39880,10232,19775628,66,19775628,66
ac958777afdbdb3e24a930070a79f69c44694a72/7cb22eb72d587d4b721c3e072bb2811c767db9ab,java_gumtree,gumtree_lazy,25014080,25014217,19775630,19775630,0,0,-1,212,18446744071900772816,18446744070128755888,10232,40712,19775630,212,19775630,212
7cb22eb72d587d4b721c3e072bb2811c767db9ab/3c37a01654e0ddca3d88a9fe7ba7b0830ac44ea6,java_gumtree,gumtree_lazy,25014217,25014281,19774736,19774736,0,0,-1,2288,18446744071900763464,18446744070128739896,40712,184480,19774736,2288,19774736,2288
3c37a01654e0ddca3d88a9fe7ba7b0830ac44ea6/8f971b0e5413b491a2c7043bd25b046777e07395,java_gumtree,gumtree_lazy,25014281,25014241,19775778,19775778,0,0,-1,81,18446744071900761616,18446744070128743008,184480,30272,19775778,81,19775778,81
8f971b0e5413b491a2c7043bd25b046777e07395/dc2fba45fef68ff65488a1e587e6211cc3386188,java_gumtree,gumtree_lazy,25014241,25013557,19775115,19775115,0,0,-1,817,18446744071900765136,18446744070128796160,30272,60848,19775115,817,19775115,817
