input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
d41b254e37b68794fc2299b90d9f09ac6cc9e900/edb4d25bdf8516adb9cc4196ba834c815f489ebc,java_gumtree,gumtree_lazy,612167,612162,478495,478495,0,0,41,41,18446744073665295816,18446744073622252272,-25040,29704,478495,41,478495,41
edb4d25bdf8516adb9cc4196ba834c815f489ebc/8b726bae8f3f52f43f40f5ffc66a51727070abbe,java_gumtree,gumtree_lazy,612162,612162,478508,478508,0,0,0,0,18446744073665296216,18446744073622252792,29704,8960,478508,0,478508,0
8b726bae8f3f52f43f40f5ffc66a51727070abbe/caea6c50835639aeb31f6cbff672508aae662d26,java_gumtree,gumtree_lazy,612162,612162,478508,478508,0,0,0,0,18446744073665296216,18446744073622252792,8960,0,478508,0,478508,0
caea6c50835639aeb31f6cbff672508aae662d26/665021a6cb2a156d3ee59fb3ed1824b7cc485bda,java_gumtree,gumtree_lazy,612162,612162,-1,478494,-1,-1,30,-1,-1,-1,0,82840,478494,30,478494,30
665021a6cb2a156d3ee59fb3ed1824b7cc485bda/6f67f6ad0e3e4d90ac15f795e47e06eb3c613292,java_gumtree,gumtree_lazy,612162,612162,478508,478508,0,0,0,0,18446744073665296216,18446744073622252792,82840,3712,478508,0,478508,0
6f67f6ad0e3e4d90ac15f795e47e06eb3c613292/a5f1b6be9792dde4780d68900213bdd1f8b9c064,java_gumtree,gumtree_lazy,612162,612162,478503,478503,0,0,11,11,18446744073665296216,18446744073622252696,3712,-5032,478503,11,478503,11
a5f1b6be9792dde4780d68900213bdd1f8b9c064/308a66aae2427206a03086d5272b7d3f9530e06d,java_gumtree,gumtree_lazy,612162,612139,478472,478472,0,0,53,53,18446744073665296232,18446744073622254512,-5032,8848,478472,53,478472,53
308a66aae2427206a03086d5272b7d3f9530e06d/6a770f02d4ba40da4e643feae52929ed6fe7673c,java_gumtree,gumtree_lazy,612139,612139,478489,478489,0,0,0,0,18446744073665298056,18446744073622256336,8848,7456,478489,0,478489,0
6a770f02d4ba40da4e643feae52929ed6fe7673c/2ce2efc82a9e1399d81a5bad8b54206e5a463247,java_gumtree,gumtree_lazy,612139,612139,478485,478485,0,0,13,13,18446744073665298056,18446744073622253896,7456,9792,478485,13,478485,13
2ce2efc82a9e1399d81a5bad8b54206e5a463247/95ffa3a9a7255ae33a86019f8550583c2bc53a31,java_gumtree,gumtree_lazy,612139,612128,478468,478468,0,0,40,40,18446744073665297808,18446744073622256832,9792,53680,478468,40,478468,40
95ffa3a9a7255ae33a86019f8550583c2bc53a31/98fff9d31c4e0733e8ca8e4d33b7fa73864b41ec,java_gumtree,gumtree_lazy,612128,612128,478471,478471,0,0,21,21,18446744073665298552,18446744073622257528,53680,10800,478471,21,478471,21
98fff9d31c4e0733e8ca8e4d33b7fa73864b41ec/5a644b94b824eacc0ace572b607c3b92513506bc,java_gumtree,gumtree_lazy,612128,612128,478481,478481,0,0,0,0,18446744073665298552,18446744073622257576,10800,8448,478481,0,478481,0
5a644b94b824eacc0ace572b607c3b92513506bc/1bbba85dc29c11e995978b2fb10d8e5bfc72ded3,java_gumtree,gumtree_lazy,612128,612128,478481,478481,0,0,0,0,18446744073665298552,18446744073622257576,8448,800,478481,0,478481,0
1bbba85dc29c11e995978b2fb10d8e5bfc72ded3/eae5d0a470a5ae91eb73b1a3aff5e3082714826e,java_gumtree,gumtree_lazy,612128,612147,478477,478477,0,0,24,24,18446744073665298552,18446744073622256216,800,-45008,478477,24,478477,24
eae5d0a470a5ae91eb73b1a3aff5e3082714826e/13c192658fabff6d55583337d6023d305367f26b,java_gumtree,gumtree_lazy,612147,612147,478496,478496,0,0,0,0,18446744073665297192,18446744073622254856,-45008,4096,478496,0,478496,0
13c192658fabff6d55583337d6023d305367f26b/3a5c8d6e4808380e7b5efe51ccc3f2b0cd6207f4,java_gumtree,gumtree_lazy,612147,612147,478486,478486,0,0,21,21,18446744073665297192,18446744073622254808,4096,18912,478486,21,478486,21
3a5c8d6e4808380e7b5efe51ccc3f2b0cd6207f4/86e44c9121418b22a6b01b98f561fb0032acab07,java_gumtree,gumtree_lazy,612147,612147,478486,478486,0,0,21,21,18446744073665297192,18446744073622254808,18912,384,478486,21,478486,21
86e44c9121418b22a6b01b98f561fb0032acab07/416fb8923e569cd75f3a7148fb05af30c69fd3ec,java_gumtree,gumtree_lazy,612147,612147,478496,478496,0,0,0,0,18446744073665297192,18446744073622254856,384,0,478496,0,478496,0
416fb8923e569cd75f3a7148fb05af30c69fd3ec/1043695500e754585e891e442d46979958f3c06c,java_gumtree,gumtree_lazy,612147,612147,478492,478492,0,0,9,9,18446744073665297192,18446744073622254800,0,5688,478492,9,478492,9
1043695500e754585e891e442d46979958f3c06c/088b29ba7ad18e6e542c378e544d987871bcc0bc,java_gumtree,gumtree_lazy,612147,612147,478496,478496,0,0,0,0,18446744073665297192,18446744073622254856,5688,0,478496,0,478496,0
