input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
19d74affb0bc88118d64737df10569ac41ae1804/d88e0bf3ff2cd6e9506ccb749b53bbeadb09555e,java_gumtree,gumtree_lazy,4347532,4347532,-1,3376580,-1,-1,29,-1,-1,-1,13536,-2832,3376580,29,3376580,29
d88e0bf3ff2cd6e9506ccb749b53bbeadb09555e/d7d6166fe5100b1955dd2d7ab83782e28da7f352,java_gumtree,gumtree_lazy,4347532,4347532,-1,3376593,-1,-1,0,-1,-1,-1,-2832,6176,3376593,0,3376593,0
d7d6166fe5100b1955dd2d7ab83782e28da7f352/d9ed098eb744c828a823d4722c65280130962ede,java_gumtree,gumtree_lazy,4347532,4343338,3373269,3373269,0,0,3343,3343,18446744073399657528,18446744073096052592,6176,107920,3373269,3343,3373269,3343
d9ed098eb744c828a823d4722c65280130962ede/f235b37c281977b5428dacb32cc44072c9a441e5,java_gumtree,gumtree_lazy,4343338,4342755,-1,3372709,-1,-1,698,-1,-1,-1,107920,48976,3372709,698,3372709,698
f235b37c281977b5428dacb32cc44072c9a441e5/6a4dafc9e72c71cad544cb74688b37e83a46ccca,java_gumtree,gumtree_lazy,4342755,4342755,-1,3372818,-1,-1,9,-1,-1,-1,48976,18624,3372818,9,3372818,9
6a4dafc9e72c71cad544cb74688b37e83a46ccca/06db4dc2c11aeee727225dc48b273af670300759,java_gumtree,gumtree_lazy,4342755,4342682,-1,3372763,-1,-1,64,-1,-1,-1,18624,4280,3372763,64,3372763,64
06db4dc2c11aeee727225dc48b273af670300759/7773044031613bc96990e434c36c484002693c30,java_gumtree,gumtree_lazy,4342682,4342682,-1,3372668,-1,-1,203,-1,-1,-1,4280,75224,3372668,203,3372668,203
7773044031613bc96990e434c36c484002693c30/04c4c5213502efa7251eb4dad13454657f539d4c,java_gumtree,gumtree_lazy,4342682,4342684,-1,3372754,-1,-1,31,-1,-1,-1,75224,22384,3372754,31,3372754,31
04c4c5213502efa7251eb4dad13454657f539d4c/12e84a6fa558aa8ef9775a2a29e11ad87cf49cba,java_gumtree,gumtree_lazy,4342684,4341203,-1,3371492,-1,-1,1369,-1,-1,-1,22384,49952,3371492,1369,3371492,1369
12e84a6fa558aa8ef9775a2a29e11ad87cf49cba/0fae15828ec430d9a3a981d779b93d9089275b86,java_gumtree,gumtree_lazy,4341203,4340822,-1,3371125,-1,-1,593,-1,-1,-1,49952,42416,3371125,593,3371125,593
0fae15828ec430d9a3a981d779b93d9089275b86/ec68df49169cb0fdd4d7b783e531105bf45f743e,java_gumtree,gumtree_lazy,4340822,4339059,-1,3369684,-1,-1,1720,-1,-1,-1,42416,43472,3369684,1720,3369684,1720
ec68df49169cb0fdd4d7b783e531105bf45f743e/8df70b59abf84c34fe1f69dd8a00f64da545d6f4,java_gumtree,gumtree_lazy,4339059,4339003,-1,3369717,-1,-1,115,-1,-1,-1,43472,15608,3369717,115,3369717,115
8df70b59abf84c34fe1f69dd8a00f64da545d6f4/00905d64c817b87aa37dee1c2bc3292b874b47a6,java_gumtree,gumtree_lazy,4339003,4337833,-1,3368679,-1,-1,1139,-1,-1,-1,15608,45648,3368679,1139,3368679,1139
00905d64c817b87aa37dee1c2bc3292b874b47a6/481969ee18f3f463c92f99dac5dd40f1c6eb1ad2,java_gumtree,gumtree_lazy,4337833,4337838,-1,3368624,-1,-1,197,-1,-1,-1,45648,4920,3368624,197,3368624,197
481969ee18f3f463c92f99dac5dd40f1c6eb1ad2/86004b7303621784f7ec8850323d9a707f17f9f8,java_gumtree,gumtree_lazy,4337838,4337684,-1,3368576,-1,-1,155,-1,-1,-1,4920,20088,3368576,155,3368576,155
86004b7303621784f7ec8850323d9a707f17f9f8/40382fb1af275e931a765c5001f4b6bd8061991e,java_gumtree,gumtree_lazy,4337684,4337431,-1,3368320,-1,-1,357,-1,-1,-1,20088,41784,3368320,357,3368320,357
40382fb1af275e931a765c5001f4b6bd8061991e/5cda0444187c6f7c54b03a97b1956c44a2f24ccc,java_gumtree,gumtree_lazy,4337431,4337420,-1,3368385,-1,-1,18,-1,-1,-1,41784,4120,3368385,18,3368385,18
5cda0444187c6f7c54b03a97b1956c44a2f24ccc/824a0b803431c58bd8dfe25a30413d7ff9759e8f,java_gumtree,gumtree_lazy,4337420,4337420,-1,3368389,-1,-1,0,-1,-1,-1,4120,6240,3368389,0,3368389,0
824a0b803431c58bd8dfe25a30413d7ff9759e8f/30855c71c843db6d3d0c769d2547b948f61500a2,java_gumtree,gumtree_lazy,4337420,4337360,-1,3368328,-1,-1,103,-1,-1,-1,6240,12712,3368328,103,3368328,103
30855c71c843db6d3d0c769d2547b948f61500a2/fb70176224dd3304670d68461ce6a76358b0f94c,java_gumtree,gumtree_lazy,4337360,4337373,-1,3368319,-1,-1,76,-1,-1,-1,12712,69664,3368319,76,3368319,76
fb70176224dd3304670d68461ce6a76358b0f94c/4cdcfd9e1b683709249e0ed5662222590cbcf7be,java_gumtree,gumtree_lazy,4337373,4337373,-1,3368356,-1,-1,12,-1,-1,-1,69664,73088,3368356,12,3368356,12
4cdcfd9e1b683709249e0ed5662222590cbcf7be/7d6afadaa56ace3ec12943a18e467cc7a70d9587,java_gumtree,gumtree_lazy,4337373,4337373,-1,3368361,-1,-1,0,-1,-1,-1,73088,3264,3368361,0,3368361,0
7d6afadaa56ace3ec12943a18e467cc7a70d9587/f8bc2869e2b1a67bf6d649459640a1126f882925,java_gumtree,gumtree_lazy,4337373,4337373,-1,3368361,-1,-1,0,-1,-1,-1,3264,144,3368361,0,3368361,0
f8bc2869e2b1a67bf6d649459640a1126f882925/5f1802ac65d63076616c5b3ee7a3d4151c7f3414,java_gumtree,gumtree_lazy,4337373,4337395,3368345,3368345,0,0,99,99,18446744073400403368,18446744073097237848,144,11856,3368345,99,3368345,99
5f1802ac65d63076616c5b3ee7a3d4151c7f3414/24018418c3ca589ac32bed4e617b3704daad3c52,java_gumtree,gumtree_lazy,4337395,4337373,3368345,3368345,0,0,99,99,18446744073400401608,18446744073097238144,11856,109552,3368345,99,3368345,99
24018418c3ca589ac32bed4e617b3704daad3c52/669a4baed8609cea89eaa132e5e2890afe73c667,java_gumtree,gumtree_lazy,4337373,4337357,-1,3368314,-1,-1,87,-1,-1,-1,109552,38680,3368314,87,3368314,87
669a4baed8609cea89eaa132e5e2890afe73c667/d1607d5dd300afa11e4ff9dd695230c73779e5e7,java_gumtree,gumtree_lazy,4337357,4337357,-1,3368352,-1,-1,0,-1,-1,-1,38680,6520,3368352,0,3368352,0
d1607d5dd300afa11e4ff9dd695230c73779e5e7/9e96358dcd409d7c4ce47f54d82e6f01526f158e,java_gumtree,gumtree_lazy,4337357,4337357,-1,3368314,-1,-1,76,-1,-1,-1,6520,13528,3368314,76,3368314,76
9e96358dcd409d7c4ce47f54d82e6f01526f158e/7a745632655c92b96c633b4ec34fe3d671c1f218,java_gumtree,gumtree_lazy,4337357,4337357,-1,3368314,-1,-1,76,-1,-1,-1,13528,12936,3368314,76,3368314,76
7a745632655c92b96c633b4ec34fe3d671c1f218/1df38d2c7be98e11fa13c7ee52aadbfbea7669e6,java_gumtree,gumtree_lazy,4337357,4337357,-1,3368301,-1,-1,103,-1,-1,-1,12936,18000,3368301,103,3368301,103
1df38d2c7be98e11fa13c7ee52aadbfbea7669e6/673849d13dc71c2f165c5b042d72afe206f1edbc,java_gumtree,gumtree_lazy,4337357,4337375,-1,3368216,-1,-1,297,-1,-1,-1,18000,72656,3368216,297,3368216,297
673849d13dc71c2f165c5b042d72afe206f1edbc/1a84c738497887387ff60d70d49632391a015346,java_gumtree,gumtree_lazy,4337375,4337350,-1,3368340,-1,-1,31,-1,-1,-1,72656,-9264,3368340,31,3368340,31
1a84c738497887387ff60d70d49632391a015346/b616d3eea479efe0e14e9469b71d418a4d84e90b,java_gumtree,gumtree_lazy,4337350,4337350,-1,3368343,-1,-1,0,-1,-1,-1,-9264,832,3368343,0,3368343,0
b616d3eea479efe0e14e9469b71d418a4d84e90b/e138117390bd1ffc8014ddc6e6d1cbb2f90dc7aa,java_gumtree,gumtree_lazy,4337350,4337328,-1,3368299,-1,-1,68,-1,-1,-1,832,16576,3368299,68,3368299,68
e138117390bd1ffc8014ddc6e6d1cbb2f90dc7aa/4797b88d89304763fd92eeff73d077effa53685e,java_gumtree,gumtree_lazy,4337328,4337326,-1,3368284,-1,-1,77,-1,-1,-1,16576,440,3368284,77,3368284,77
4797b88d89304763fd92eeff73d077effa53685e/4374612a4bedefd528d22daac5094e3c740baeb9,java_gumtree,gumtree_lazy,4337326,4337320,-1,3368231,-1,-1,180,-1,-1,-1,440,33336,3368231,180,3368231,180
4374612a4bedefd528d22daac5094e3c740baeb9/94cfa608a8071e8a9005e0d52e0199b3584f4ae7,java_gumtree,gumtree_lazy,4337320,4337216,-1,3368217,-1,-1,126,-1,-1,-1,33336,18000,3368217,126,3368217,126
94cfa608a8071e8a9005e0d52e0199b3584f4ae7/09dbf99ffaf9b00c1df8e55590d58a524ea639d2,java_gumtree,gumtree_lazy,4337216,4337144,-1,3367992,-1,-1,442,-1,-1,-1,18000,7776,3367992,442,3367992,442
09dbf99ffaf9b00c1df8e55590d58a524ea639d2/f79acfcb20d0be2d6bf80e1404375b1d3e39563c,java_gumtree,gumtree_lazy,4337144,4337140,-1,3368173,-1,-1,28,-1,-1,-1,7776,31432,3368173,28,3368173,28
f79acfcb20d0be2d6bf80e1404375b1d3e39563c/cd0738aa02698a33e1deb30d997f3d0ef84f386e,java_gumtree,gumtree_lazy,4337140,4337108,-1,3368091,-1,-1,178,-1,-1,-1,31432,27400,3368091,178,3368091,178
cd0738aa02698a33e1deb30d997f3d0ef84f386e/f650303911e308dfdf10761273c2b8e4436ea0a4,java_gumtree,gumtree_lazy,4337108,4337108,-1,3368126,-1,-1,79,-1,-1,-1,27400,16392,3368126,79,3368126,79
f650303911e308dfdf10761273c2b8e4436ea0a4/1fe29bd1e5c9e70399eb34540658db5ed6cabd29,java_gumtree,gumtree_lazy,4337108,4337120,-1,3367934,-1,-1,478,-1,-1,-1,16392,66640,3367934,478,3367934,478
1fe29bd1e5c9e70399eb34540658db5ed6cabd29/c79a9c18c53679c58321e35b1893c4747b4427f6,java_gumtree,gumtree_lazy,4337120,4337120,-1,3368139,-1,-1,58,-1,-1,-1,66640,10688,3368139,58,3368139,58
c79a9c18c53679c58321e35b1893c4747b4427f6/7b91edd8e43b0c97ba88ae78b11cd378a904f480,java_gumtree,gumtree_lazy,4337120,4337120,-1,3368163,-1,-1,12,-1,-1,-1,10688,2704,3368163,12,3368163,12
7b91edd8e43b0c97ba88ae78b11cd378a904f480/9c77e4021e3296ee445fe1512cf8b9c3ea3a7ab1,java_gumtree,gumtree_lazy,4337120,4337096,-1,3367788,-1,-1,705,-1,-1,-1,2704,148176,3367788,705,3367788,705
9c77e4021e3296ee445fe1512cf8b9c3ea3a7ab1/ec0fc8fc725c1575be0bfabd79c663a8a60ebbb2,java_gumtree,gumtree_lazy,4337096,4337094,-1,3368041,-1,-1,127,-1,-1,-1,148176,-41056,3368041,127,3368041,127
ec0fc8fc725c1575be0bfabd79c663a8a60ebbb2/28fcf2794745f91e9d9ec3a2e475c0d65d1b3826,java_gumtree,gumtree_lazy,4337094,4337094,-1,3368068,-1,-1,70,-1,-1,-1,-41056,7784,3368068,70,3368068,70
28fcf2794745f91e9d9ec3a2e475c0d65d1b3826/dc8bb40bba2dc4b86fcfb62a4ff02b9ef852014a,java_gumtree,gumtree_lazy,4337094,4337094,-1,3368103,-1,-1,0,-1,-1,-1,7784,5888,3368103,0,3368103,0
dc8bb40bba2dc4b86fcfb62a4ff02b9ef852014a/42e1c7eb118af74beb54a69d14883b1e4d58f9ba,java_gumtree,gumtree_lazy,4337094,4337059,-1,3368064,-1,-1,55,-1,-1,-1,5888,41296,3368064,55,3368064,55
42e1c7eb118af74beb54a69d14883b1e4d58f9ba/86603872776e3ff5a60dea3c104358e486eed588,java_gumtree,gumtree_lazy,4337059,4337059,-1,3368032,-1,-1,96,-1,-1,-1,41296,-20880,3368032,96,3368032,96
86603872776e3ff5a60dea3c104358e486eed588/2b811c7895e8c11d64b25fa6c1308846392e2be0,java_gumtree,gumtree_lazy,4337059,4336041,-1,3367251,-1,-1,878,-1,-1,-1,-20880,29528,3367251,878,3367251,878
2b811c7895e8c11d64b25fa6c1308846392e2be0/3ba2eed16a627371839c63113cdb39df9d6bfe35,java_gumtree,gumtree_lazy,4336041,4335837,-1,3367120,-1,-1,175,-1,-1,-1,29528,9688,3367120,175,3367120,175
3ba2eed16a627371839c63113cdb39df9d6bfe35/6f1af8b84dc01a1d73d954e5e819fc9b17829f11,java_gumtree,gumtree_lazy,4335837,4335376,-1,3366705,-1,-1,528,-1,-1,-1,9688,94416,3366705,528,3366705,528
6f1af8b84dc01a1d73d954e5e819fc9b17829f11/d1a8cd2dec422f3b8fbfd186ae1ec29e680ffd4e,java_gumtree,gumtree_lazy,4335376,4335093,-1,3366547,-1,-1,287,-1,-1,-1,94416,40920,3366547,287,3366547,287
d1a8cd2dec422f3b8fbfd186ae1ec29e680ffd4e/60ebae0553e6b9b1af3ac2f036b3fe271c4d7da2,java_gumtree,gumtree_lazy,4335093,4335093,-1,3366580,-1,-1,0,-1,-1,-1,40920,5528,3366580,0,3366580,0
60ebae0553e6b9b1af3ac2f036b3fe271c4d7da2/51eda20432568ffdf736a673abc6b5a44839413f,java_gumtree,gumtree_lazy,4335093,4335115,3366564,3366564,0,0,99,99,18446744073400569008,18446744073097564256,5528,78096,3366564,99,3366564,99
51eda20432568ffdf736a673abc6b5a44839413f/54a2c6da44f57c1a8a721226165a7bb0a55beb8c,java_gumtree,gumtree_lazy,4335115,4335093,3366564,3366564,0,0,99,99,18446744073400567784,18446744073097564312,78096,88960,3366564,99,3366564,99
54a2c6da44f57c1a8a721226165a7bb0a55beb8c/773ac508b707368d69152711162e79fd63a59c6b,java_gumtree,gumtree_lazy,4335093,4333070,-1,3364685,-1,-1,2210,-1,-1,-1,88960,74952,3364685,2210,3364685,2210
773ac508b707368d69152711162e79fd63a59c6b/77ed04330487e7b7f319c41dbe8dd96568d46ba2,java_gumtree,gumtree_lazy,4333070,4332347,-1,3364196,-1,-1,894,-1,-1,-1,74952,58792,3364196,894,3364196,894
77ed04330487e7b7f319c41dbe8dd96568d46ba2/2ab9d653f6199c1438653e1d28c9948b7b9a541c,java_gumtree,gumtree_lazy,4332347,4325420,-1,3358804,-1,-1,5553,-1,-1,-1,58792,3304,3358804,5553,3358804,5553
2ab9d653f6199c1438653e1d28c9948b7b9a541c/fb4a3206ea49364b5a251029ea9618cd61549380,java_gumtree,gumtree_lazy,4325420,4325420,-1,3358807,-1,-1,0,-1,-1,-1,3304,880,3358807,0,3358807,0
fb4a3206ea49364b5a251029ea9618cd61549380/cbeb705841b5572be37b1b77c3ef09012e6b8aa1,java_gumtree,gumtree_lazy,4325420,4325409,-1,3358773,-1,-1,60,-1,-1,-1,880,33112,3358773,60,3358773,60
cbeb705841b5572be37b1b77c3ef09012e6b8aa1/a8966ac09724b3c3cf9c53f8a2e5470533de511e,java_gumtree,gumtree_lazy,4325409,4325409,-1,3358799,-1,-1,0,-1,-1,-1,33112,1496,3358799,0,3358799,0
a8966ac09724b3c3cf9c53f8a2e5470533de511e/1f357fc00e68091b320ada074d198b90a7c75377,java_gumtree,gumtree_lazy,4325409,4325412,-1,3358771,-1,-1,63,-1,-1,-1,1496,126992,3358771,63,3358771,63
1f357fc00e68091b320ada074d198b90a7c75377/ac17a516d443f5087ac1bf0e51ef748d8314d0dc,java_gumtree,gumtree_lazy,4325412,4319759,-1,3354222,-1,-1,4704,-1,-1,-1,126992,-40096,3354222,4704,3354222,4704
ac17a516d443f5087ac1bf0e51ef748d8314d0dc/4a07367d743013b1f87d8337f0e56fc16b329abd,java_gumtree,gumtree_lazy,4319759,4319571,-1,3354092,-1,-1,315,-1,-1,-1,-40096,36800,3354092,315,3354092,315
4a07367d743013b1f87d8337f0e56fc16b329abd/62ef8f96e3ff5c21f4ff122756d8a21e6e6d1c01,java_gumtree,gumtree_lazy,4319571,4319513,-1,3354059,-1,-1,177,-1,-1,-1,36800,34488,3354059,177,3354059,177
62ef8f96e3ff5c21f4ff122756d8a21e6e6d1c01/561a7cbdbf710f87a3de664081a85d287b4b574f,java_gumtree,gumtree_lazy,4319513,4319768,-1,3354023,-1,-1,412,-1,-1,-1,34488,25368,3354023,412,3354023,412
561a7cbdbf710f87a3de664081a85d287b4b574f/74a58023c3668f166af73c2022cc510d09dccdd3,java_gumtree,gumtree_lazy,4319768,4319757,-1,3354219,-1,-1,90,-1,-1,-1,25368,7560,3354219,90,3354219,90
74a58023c3668f166af73c2022cc510d09dccdd3/31784c5df46ee9e73abdd38af6b393dd51dfd465,java_gumtree,gumtree_lazy,4319757,4319757,-1,3354254,-1,-1,12,-1,-1,-1,7560,20384,3354254,12,3354254,12
31784c5df46ee9e73abdd38af6b393dd51dfd465/9cd94547d0211c04b610878e5e267c8de2342b97,java_gumtree,gumtree_lazy,4319757,4319675,-1,3354179,-1,-1,104,-1,-1,-1,20384,10360,3354179,104,3354179,104
9cd94547d0211c04b610878e5e267c8de2342b97/716e499ad7444bc1fa9a92d35b865be8a0c67bb2,java_gumtree,gumtree_lazy,4319675,4319166,-1,3353716,-1,-1,595,-1,-1,-1,10360,68072,3353716,595,3353716,595
716e499ad7444bc1fa9a92d35b865be8a0c67bb2/13fd0229f4c100ae051e50628d94473ce4bea7cc,java_gumtree,gumtree_lazy,4319166,4319159,-1,3353773,-1,-1,62,-1,-1,-1,68072,13032,3353773,62,3353773,62
13fd0229f4c100ae051e50628d94473ce4bea7cc/6618c50d2ca1d31a630e1ebcff37b71358ccc97a,java_gumtree,gumtree_lazy,4319159,4319084,-1,3353735,-1,-1,72,-1,-1,-1,13032,7048,3353735,72,3353735,72
6618c50d2ca1d31a630e1ebcff37b71358ccc97a/6c7cd59034fc6705ef9edb314b784b635064b902,java_gumtree,gumtree_lazy,4319084,4319082,-1,3353690,-1,-1,111,-1,-1,-1,7048,52176,3353690,111,3353690,111
6c7cd59034fc6705ef9edb314b784b635064b902/fb4edb1ab87bc811960e092766b668dc04c3e309,java_gumtree,gumtree_lazy,4319082,4319082,-1,3353743,-1,-1,0,-1,-1,-1,52176,936,3353743,0,3353743,0
fb4edb1ab87bc811960e092766b668dc04c3e309/b50ebe446f63cb902113a07759a556d603f099dc,java_gumtree,gumtree_lazy,4319082,4319005,-1,3353656,-1,-1,111,-1,-1,-1,936,-8480,3353656,111,3353656,111
b50ebe446f63cb902113a07759a556d603f099dc/8699a3e2612a6578f9edf6e3941faf87c6bd8c0f,java_gumtree,gumtree_lazy,4319005,4319005,-1,3353652,-1,-1,50,-1,-1,-1,-8480,13128,3353652,50,3353652,50
8699a3e2612a6578f9edf6e3941faf87c6bd8c0f/3cf83d5a2a601f033ddde7d43acab71ad1acf988,java_gumtree,gumtree_lazy,4319005,4318917,3353589,3353589,0,0,94,94,18446744073401751024,18446744073099915568,13128,27136,3353589,94,3353589,94
3cf83d5a2a601f033ddde7d43acab71ad1acf988/f6ea528e0e6fe7d77970a0af18f09820b630fe14,java_gumtree,gumtree_lazy,4318917,4318702,-1,3353292,-1,-1,465,-1,-1,-1,27136,83912,3353292,465,3353292,465
f6ea528e0e6fe7d77970a0af18f09820b630fe14/982b890095a11242fff0e90558f0f3b883f52bc9,java_gumtree,gumtree_lazy,4318702,4318236,-1,3352753,-1,-1,1045,-1,-1,-1,83912,43904,3352753,1045,3352753,1045
982b890095a11242fff0e90558f0f3b883f52bc9/f3173c322dd04309dd0ba3d6651fee3b7a7b83c8,java_gumtree,gumtree_lazy,4318236,4316730,-1,3351823,-1,-1,1362,-1,-1,-1,43904,78184,3351823,1362,3351823,1362
f3173c322dd04309dd0ba3d6651fee3b7a7b83c8/1aa02c1c6dc5808c9fd68d6397d0ae36d83ec29e,java_gumtree,gumtree_lazy,4316730,4316730,-1,3351911,-1,-1,40,-1,-1,-1,78184,-5224,3351911,40,3351911,40
1aa02c1c6dc5808c9fd68d6397d0ae36d83ec29e/765e56a93ae15d682a0611fbb3886eb7df738fc9,java_gumtree,gumtree_lazy,4316730,4316663,-1,3351842,-1,-1,122,-1,-1,-1,-5224,14768,3351842,122,3351842,122
765e56a93ae15d682a0611fbb3886eb7df738fc9/55cdaa75adfaff89c9929de9893c8ff7bd2891ae,java_gumtree,gumtree_lazy,4316663,4316663,-1,3351870,-1,-1,12,-1,-1,-1,14768,6608,3351870,12,3351870,12
55cdaa75adfaff89c9929de9893c8ff7bd2891ae/81385e04793bc7b0272ffb80519f3248932cdb5b,java_gumtree,gumtree_lazy,4316663,4316546,-1,3351767,-1,-1,136,-1,-1,-1,6608,18208,3351767,136,3351767,136
81385e04793bc7b0272ffb80519f3248932cdb5b/c6e65cc006c4e0623e84ef96a88dc5bd5cb00a82,java_gumtree,gumtree_lazy,4316546,4316580,-1,3351717,-1,-1,168,-1,-1,-1,18208,45928,3351717,168,3351717,168
c6e65cc006c4e0623e84ef96a88dc5bd5cb00a82/b5219aeb4ee62f15d5dfb2b9c29d0c694aca05be,java_gumtree,gumtree_lazy,4316580,4316602,3351788,3351788,0,0,99,99,18446744073401922032,18446744073100245648,45928,150072,3351788,99,3351788,99
b5219aeb4ee62f15d5dfb2b9c29d0c694aca05be/33247074a0becce08c1f48eec61e8da0c7bbe4c0,java_gumtree,gumtree_lazy,4316602,4316580,3351788,3351788,0,0,99,99,18446744073401920144,18446744073100246128,150072,96632,3351788,99,3351788,99
33247074a0becce08c1f48eec61e8da0c7bbe4c0/d60ea595bcd2399530d8becbced45df0b9b22aa5,java_gumtree,gumtree_lazy,4316580,4315444,-1,3350868,-1,-1,1008,-1,-1,-1,96632,34216,3350868,1008,3350868,1008
d60ea595bcd2399530d8becbced45df0b9b22aa5/cb106bed56046b4fd514702dc2dbfc48f94b7f72,java_gumtree,gumtree_lazy,4315444,4314819,-1,3350261,-1,-1,866,-1,-1,-1,34216,42080,3350261,866,3350261,866
cb106bed56046b4fd514702dc2dbfc48f94b7f72/ef69732a42d020a4af50de57d91087f4f4c4876c,java_gumtree,gumtree_lazy,4314819,4314083,-1,3349847,-1,-1,633,-1,-1,-1,42080,37256,3349847,633,3349847,633
ef69732a42d020a4af50de57d91087f4f4c4876c/bd7e0f72bdcae09beccb42f0562a862caaf8c89e,java_gumtree,gumtree_lazy,4314083,4313690,-1,3349433,-1,-1,557,-1,-1,-1,37256,36072,3349433,557,3349433,557
bd7e0f72bdcae09beccb42f0562a862caaf8c89e/fd05a3311dd065d4af2650e2cf8dc22345d99a9f,java_gumtree,gumtree_lazy,4313690,4313717,-1,3349543,-1,-1,29,-1,-1,-1,36072,51632,3349543,29,3349543,29
fd05a3311dd065d4af2650e2cf8dc22345d99a9f/1cbd3afcdec9591b477ccddc3173afd7b30b7df5,java_gumtree,gumtree_lazy,4313717,4313230,-1,3349134,-1,-1,499,-1,-1,-1,51632,38288,3349134,499,3349134,499
1cbd3afcdec9591b477ccddc3173afd7b30b7df5/849649b48d3c8fbf86565b8fa28a07f8b673adaf,java_gumtree,gumtree_lazy,4313230,4312900,-1,3348877,-1,-1,344,-1,-1,-1,38288,24072,3348877,344,3348877,344
849649b48d3c8fbf86565b8fa28a07f8b673adaf/363884e13639e75a508be33db485b99fcbb8d26a,java_gumtree,gumtree_lazy,4312900,4312900,-1,3348853,-1,-1,121,-1,-1,-1,24072,24528,3348853,121,3348853,121
363884e13639e75a508be33db485b99fcbb8d26a/f1eb920467ebad658fc0a108f73a98017fa28612,java_gumtree,gumtree_lazy,4312900,4312056,-1,3348215,-1,-1,774,-1,-1,-1,24528,25456,3348215,774,3348215,774
f1eb920467ebad658fc0a108f73a98017fa28612/195b84910644e51f2323a30d55704f0e361fdcd8,java_gumtree,gumtree_lazy,4312056,4312050,-1,3348241,-1,-1,80,-1,-1,-1,25456,23064,3348241,80,3348241,80
195b84910644e51f2323a30d55704f0e361fdcd8/6feaf9c8b2b65810f41fde264f7d2ec7294b2085,java_gumtree,gumtree_lazy,4312050,4312040,-1,3348191,-1,-1,168,-1,-1,-1,23064,44824,3348191,168,3348191,168
6feaf9c8b2b65810f41fde264f7d2ec7294b2085/bdcf3988c20c9c0dae92850b36ae63d5ddc5b502,java_gumtree,gumtree_lazy,4312040,4311774,-1,3347997,-1,-1,317,-1,-1,-1,44824,7416,3347997,317,3347997,317
bdcf3988c20c9c0dae92850b36ae63d5ddc5b502/9ab5e9180253e85eacdb978d436c087615c6e3b1,java_gumtree,gumtree_lazy,4311774,4311774,-1,3348032,-1,-1,9,-1,-1,-1,7416,12424,3348032,9,3348032,9
9ab5e9180253e85eacdb978d436c087615c6e3b1/395ae53baa24c1175ffe9125b7f95455154ac684,java_gumtree,gumtree_lazy,4311774,4311774,-1,3348013,-1,-1,46,-1,-1,-1,12424,-21440,3348013,46,3348013,46
