input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
4ef6933458dfd30cd4c45c68d4dd6527c5c2e059/6f282e6b0dbd4f587570c591e6cd1159a7f81aff,java_gumtree,gumtree_lazy,2830203,2816817,-1,2201696,-1,-1,10171,-1,-1,-1,44320,2576,2201696,10171,2201696,10171
6f282e6b0dbd4f587570c591e6cd1159a7f81aff/6767eb118a2b026892b5dad49bd05b14d7230eac,java_gumtree,gumtree_lazy,2816817,2816817,-1,2201696,-1,-1,7,-1,-1,-1,2576,22672,2201696,7,2201696,7
6767eb118a2b026892b5dad49bd05b14d7230eac/2ce13466115a0a5b4a466a814e36a3df2322ba09,java_gumtree,gumtree_lazy,2816817,2816817,-1,2201699,-1,-1,0,-1,-1,-1,22672,9056,2201699,0,2201699,0
2ce13466115a0a5b4a466a814e36a3df2322ba09/5e9f6942bc7813e286d274df7460a005d3af9b8d,java_gumtree,gumtree_lazy,2816817,2814706,2199549,2199549,0,0,2977,2977,18446744073506929224,18446744073309116232,9056,198632,2199549,2977,2199549,2977
5e9f6942bc7813e286d274df7460a005d3af9b8d/643e93699d0f8d18d1620c8406c2a295b9169fcb,java_gumtree,gumtree_lazy,2814706,2814706,-1,2200090,-1,-1,42,-1,-1,-1,198632,8432,2200090,42,2200090,42
643e93699d0f8d18d1620c8406c2a295b9169fcb/8f1fc1bf46cf054fd2dcf99faf1c731dc3e9e82d,java_gumtree,gumtree_lazy,2814706,2814706,-1,2200105,-1,-1,11,-1,-1,-1,8432,10432,2200105,11,2200105,11
8f1fc1bf46cf054fd2dcf99faf1c731dc3e9e82d/291e03611acaf3abd93c800352eb5644fd4554ca,java_gumtree,gumtree_lazy,2814706,2814614,-1,2200030,-1,-1,89,-1,-1,-1,10432,27760,2200030,89,2200030,89
291e03611acaf3abd93c800352eb5644fd4554ca/65496a565e54e59c87ee86eb8bc34c4aa3a7315b,java_gumtree,gumtree_lazy,2814614,2813431,2199033,2199033,0,0,1063,1063,18446744073507083352,18446744073309366216,27760,100144,2199033,1063,2199033,1063
65496a565e54e59c87ee86eb8bc34c4aa3a7315b/bad672623854439fb7f152c38b0228bedbb97e6c,java_gumtree,gumtree_lazy,2813431,2813431,-1,2199058,-1,-1,11,-1,-1,-1,100144,-1192,2199058,11,2199058,11
bad672623854439fb7f152c38b0228bedbb97e6c/e9b6bd0e1d4c624a56ce98200ce2cd51f4c21c84,java_gumtree,gumtree_lazy,2813431,2813431,-1,2199058,-1,-1,11,-1,-1,-1,-1192,-1120,2199058,11,2199058,11
e9b6bd0e1d4c624a56ce98200ce2cd51f4c21c84/c73c8042af679542ec11f65fffc440ec18ec28c0,java_gumtree,gumtree_lazy,2813431,2813431,-1,2199058,-1,-1,11,-1,-1,-1,-1120,3984,2199058,11,2199058,11
